4.81	0.106631	
4.82	0.106037	
4.83	0.105445	
4.84	0.104858	
4.85	0.104273	
4.86	0.103691	
4.87	0.103113	
4.88	0.102538	
4.89	0.101966	
4.9	0.101398	
4.91	0.100832	
4.92	0.10027	
4.93	0.0997101	
4.94	0.0991538	
4.95	0.0986006	
4.96	0.0980504	
4.97	0.0975032	
4.98	0.0969591	
4.99	0.0964179	
5	0.0958798	
5.01	0.0953445	
5.02	0.0948123	
5.03	0.094283	
5.04	0.0937566	
5.05	0.0932331	
5.06	0.0927125	
5.07	0.0921948	
5.08	0.0916799	
5.09	0.0911679	
5.1	0.0906587	
5.11	0.0901523	
5.12	0.0896487	
5.13	0.0891479	
5.14	0.0886499	
5.15	0.0881546	
5.16	0.087662	
5.17	0.0871722	
5.18	0.0866851	
5.19	0.0862007	
5.2	0.0857189	
5.21	0.0852398	
5.22	0.0847634	
5.23	0.0842896	
5.24	0.0838185	
5.25	0.0833499	
5.26	0.0828839	
5.27	0.0824205	
5.28	0.0819597	
5.29	0.0815014	
5.3	0.0810457	
5.31	0.0805925	
5.32	0.0801418	
5.33	0.0796936	
5.34	0.0792479	
5.35	0.0788047	
5.36	0.0783639	
5.37	0.0779255	
5.38	0.0774896	
5.39	0.0770561	
5.4	0.076625	
5.41	0.0761963	
5.42	0.07577	
5.43	0.0753461	
5.44	0.0749244	
5.45	0.0745052	
5.46	0.0740882	
5.47	0.0736736	
5.48	0.0732613	
5.49	0.0728513	
5.5	0.0724435	
5.51	0.072038	
5.52	0.0716348	
5.53	0.0712338	
5.54	0.070835	
5.55	0.0704385	
5.56	0.0700441	
5.57	0.069652	
5.58	0.069262	
5.59	0.0688742	
5.6	0.0684885	
5.61	0.068105	
5.62	0.0677236	
5.63	0.0673444	
5.64	0.0669672	
5.65	0.0665922	
5.66	0.0662192	
5.67	0.0658483	
5.68	0.0654795	
5.69	0.0651127	
5.7	0.064748	
5.71	0.0643853	
5.72	0.0640246	
5.73	0.0636659	
5.74	0.0633092	
5.75	0.0629545	
5.76	0.0626018	
5.77	0.062251	
5.78	0.0619022	
5.79	0.0615554	
5.8	0.0612104	
5.81	0.0608674	
5.82	0.0605263	
5.83	0.0601871	
5.84	0.0598498	
5.85	0.0595144	
5.86	0.0591808	
5.87	0.0588491	
5.88	0.0585193	
5.89	0.0581913	
5.9	0.0578651	
5.91	0.0575407	
5.92	0.0572182	
5.93	0.0568974	
5.94	0.0565784	
5.95	0.0562612	
5.96	0.0559458	
5.97	0.0556322	
5.98	0.0553202	
5.99	0.0550101	
6	0.0547016	
6.01	0.0543949	
6.02	0.0540899	
6.03	0.0537866	
6.04	0.053485	
6.05	0.053185	
6.06	0.0528868	
6.07	0.0525902	
6.08	0.0522952	
6.09	0.0520019	
6.1	0.0517103	
6.11	0.0514203	
6.12	0.0511319	
6.13	0.0508451	
6.14	0.0505599	
6.15	0.0502763	
6.16	0.0499942	
6.17	0.0497138	
6.18	0.0494349	
6.19	0.0491576	
6.2	0.0488818	
6.21	0.0486076	
6.22	0.0483349	
6.23	0.0480637	
6.24	0.0477941	
6.25	0.0475259	
6.26	0.0472592	
6.27	0.0469941	
6.28	0.0467304	
6.29	0.0464682	
6.3	0.0462074	
6.31	0.0459482	
6.32	0.0456903	
6.33	0.0454339	
6.34	0.045179	
6.35	0.0449254	
6.36	0.0446733	
6.37	0.0444226	
6.38	0.0441733	
6.39	0.0439254	
6.4	0.0436788	
6.41	0.0434337	
6.42	0.0431899	
6.43	0.0429475	
6.44	0.0427065	
6.45	0.0424667	
6.46	0.0422284	
6.47	0.0419913	
6.48	0.0417556	
6.49	0.0415212	
6.5	0.0412882	
6.51	0.0410564	
6.52	0.0408259	
6.53	0.0405967	
6.54	0.0403688	
6.55	0.0401422	
6.56	0.0399168	
6.57	0.0396927	
6.58	0.0394699	
